date,year_month,fiscal_year,quarter,month_num,month_name_de,month_name_en,country,land_de,product_category,sub_category,order_quantity,unit_cost,unit_price,cost,revenue,profit,gross_margin_pct,revenue_plan,cost_plan,profit_plan,revenue_var_abs,revenue_var_pct
2016-06-23,2016-06,2016,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Tires and Tubes,2,1,2,2,3,1,33.33,3.0,2.0,1.0,0.0,0.0
2016-06-23,2016-06,2016,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Tires and Tubes,27,1,2,27,42,15,35.71,38.0,25.0,13.0,4.0,0.1053
2014-06-27,2014-06,2014,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Tires and Tubes,24,1,2,24,37,13,35.14,33.0,22.0,11.0,4.0,0.1212
2016-06-27,2016-06,2016,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Tires and Tubes,22,1,2,22,34,12,35.29,32.0,21.0,11.0,2.0,0.0625
2013-12-15,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Tires and Tubes,15,11,30,165,441,276,62.59,475.0,175.0,300.0,-34.0,-0.0716
2013-12-15,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Tires and Tubes,10,11,30,110,294,184,62.59,276.0,105.0,171.0,18.0,0.0652
2015-12-15,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Tires and Tubes,16,11,30,176,470,294,62.55,481.0,179.0,302.0,-11.0,-0.0229
2015-12-15,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Tires and Tubes,9,11,30,99,265,166,62.64,296.0,108.0,188.0,-31.0,-0.1047
2014-01-28,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,9,11,30,99,265,166,62.64,255.0,96.0,159.0,10.0,0.0392
2016-01-28,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,7,11,30,77,206,129,62.62,212.0,79.0,133.0,-6.0,-0.0283
2014-03-14,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,11,30,143,382,239,62.57,391.0,146.0,245.0,-9.0,-0.023
2016-03-14,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,11,11,30,121,323,202,62.54,330.0,123.0,207.0,-7.0,-0.0212
2014-04-03,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,16,11,30,176,470,294,62.55,521.0,191.0,330.0,-51.0,-0.0979
2014-04-03,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,29,11,30,319,853,534,62.6,912.0,337.0,575.0,-59.0,-0.0647
2016-04-03,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,18,11,30,198,529,331,62.57,467.0,179.0,288.0,62.0,0.1328
2016-04-03,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,29,11,30,319,853,534,62.6,756.0,290.0,466.0,97.0,0.1283
2014-04-20,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,21,11,30,231,617,386,62.56,549.0,211.0,338.0,68.0,0.1239
2016-04-20,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,23,11,30,253,676,423,62.57,654.0,246.0,408.0,22.0,0.0336
2014-05-19,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,4,11,30,44,118,74,62.71,116.0,43.0,73.0,2.0,0.0172
2014-05-19,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,3,11,30,33,88,55,62.5,94.0,35.0,59.0,-6.0,-0.0638
2016-05-19,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,1,11,30,11,29,18,62.07,30.0,11.0,19.0,-1.0,-0.0333
2016-05-19,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,1,11,30,11,29,18,62.07,32.0,12.0,20.0,-3.0,-0.0938
2014-07-20,2014-07,2014,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,15,11,30,165,441,276,62.59,472.0,174.0,298.0,-31.0,-0.0657
2014-07-20,2014-07,2014,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,24,11,30,264,706,442,62.61,769.0,283.0,486.0,-63.0,-0.0819
2014-07-20,2014-07,2014,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,19,11,30,209,559,350,62.61,516.0,196.0,320.0,43.0,0.0833
2016-07-20,2016-07,2016,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,17,11,30,187,500,313,62.6,517.0,192.0,325.0,-17.0,-0.0329
2016-07-20,2016-07,2016,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,24,11,30,264,706,442,62.61,647.0,246.0,401.0,59.0,0.0912
2016-07-20,2016-07,2016,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,21,11,30,231,617,386,62.56,643.0,239.0,404.0,-26.0,-0.0404
2014-07-25,2014-07,2014,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,5,11,30,55,147,92,62.59,158.0,58.0,100.0,-11.0,-0.0696
2016-07-25,2016-07,2016,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,3,11,30,33,88,55,62.5,84.0,32.0,52.0,4.0,0.0476
2013-08-21,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,23,8,21,184,377,193,51.19,347.0,172.0,175.0,30.0,0.0865
2013-08-21,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,26,8,21,208,426,218,51.17,399.0,198.0,201.0,27.0,0.0677
2015-08-21,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,21,8,21,168,344,176,51.16,370.0,178.0,192.0,-26.0,-0.0703
2015-08-21,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,24,8,21,192,393,201,51.15,397.0,194.0,203.0,-4.0,-0.0101
2013-08-24,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,8,21,104,213,109,51.17,215.0,105.0,110.0,-2.0,-0.0093
2013-08-24,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,14,8,21,112,229,117,51.09,233.0,114.0,119.0,-4.0,-0.0172
2015-08-24,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,14,8,21,112,229,117,51.09,229.0,112.0,117.0,0.0,0.0
2015-08-24,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,8,21,104,213,109,51.17,232.0,111.0,121.0,-19.0,-0.0819
2013-08-25,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,20,8,21,160,328,168,51.22,329.0,160.0,169.0,-1.0,-0.003
2013-08-25,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,19,8,21,152,311,159,51.13,318.0,155.0,163.0,-7.0,-0.022
2015-08-25,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,18,8,21,144,295,151,51.19,329.0,157.0,172.0,-34.0,-0.1033
2015-08-25,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,20,8,21,160,328,168,51.22,324.0,159.0,165.0,4.0,0.0123
2013-10-10,2013-10,2013,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Tires and Tubes,14,8,21,112,229,117,51.09,212.0,105.0,107.0,17.0,0.0802
2015-10-10,2015-10,2015,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Tires and Tubes,14,8,21,112,229,117,51.09,232.0,113.0,119.0,-3.0,-0.0129
2013-11-28,2013-11,2013,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Tires and Tubes,23,8,21,184,377,193,51.19,396.0,191.0,205.0,-19.0,-0.048
2015-11-28,2015-11,2015,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Tires and Tubes,23,8,21,184,377,193,51.19,343.0,171.0,172.0,34.0,0.0991
2013-12-24,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Tires and Tubes,10,8,21,80,164,84,51.22,151.0,75.0,76.0,13.0,0.0861
2013-12-24,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Tires and Tubes,26,8,21,208,426,218,51.17,377.0,189.0,188.0,49.0,0.13
2015-12-24,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Tires and Tubes,9,8,21,72,147,75,51.02,156.0,75.0,81.0,-9.0,-0.0577
2015-12-24,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Tires and Tubes,26,8,21,208,426,218,51.17,396.0,196.0,200.0,30.0,0.0758
2014-01-23,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,23,8,21,184,377,193,51.19,413.0,198.0,215.0,-36.0,-0.0872
2014-01-23,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,5,8,21,40,82,42,51.22,82.0,40.0,42.0,0.0,0.0
2016-01-23,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,24,8,21,192,393,201,51.15,436.0,209.0,227.0,-43.0,-0.0986
2016-01-23,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,5,8,21,40,82,42,51.22,80.0,39.0,41.0,2.0,0.025
2014-02-17,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,1,8,21,8,16,8,50.0,18.0,9.0,9.0,-2.0,-0.1111
2014-02-17,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,8,21,104,213,109,51.17,237.0,114.0,123.0,-24.0,-0.1013
2016-02-17,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,3,8,21,24,49,25,51.02,45.0,22.0,23.0,4.0,0.0889
2016-02-17,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,14,8,21,112,229,117,51.09,208.0,104.0,104.0,21.0,0.101
2014-02-20,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,23,8,21,184,377,193,51.19,370.0,181.0,189.0,7.0,0.0189
2014-02-20,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,7,8,21,56,115,59,51.3,113.0,55.0,58.0,2.0,0.0177
2016-02-20,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,20,8,21,160,328,168,51.22,340.0,165.0,175.0,-12.0,-0.0353
2016-02-20,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,4,8,21,32,66,34,51.52,60.0,30.0,30.0,6.0,0.1
2014-03-09,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,27,8,21,216,442,226,51.13,469.0,227.0,242.0,-27.0,-0.0576
2014-03-09,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,6,8,21,48,98,50,51.02,92.0,45.0,47.0,6.0,0.0652
2016-03-09,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,24,8,21,192,393,201,51.15,360.0,179.0,181.0,33.0,0.0917
2016-03-09,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,7,8,21,56,115,59,51.3,123.0,59.0,64.0,-8.0,-0.065
2014-03-15,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,6,8,21,48,98,50,51.02,88.0,44.0,44.0,10.0,0.1136
2014-03-15,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,18,8,21,144,295,151,51.19,310.0,150.0,160.0,-15.0,-0.0484
2016-03-15,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,5,8,21,40,82,42,51.22,74.0,37.0,37.0,8.0,0.1081
2016-03-15,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,20,8,21,160,328,168,51.22,347.0,167.0,180.0,-19.0,-0.0548
2013-07-11,2013-07,2013,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,17,2,5,34,83,49,59.04,89.0,36.0,53.0,-6.0,-0.0674
2013-07-11,2013-07,2013,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,28,2,5,56,137,81,59.12,140.0,57.0,83.0,-3.0,-0.0214
2015-07-11,2015-07,2015,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,16,2,5,32,78,46,58.97,75.0,31.0,44.0,3.0,0.04
2015-07-11,2015-07,2015,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Tires and Tubes,25,2,5,50,123,73,59.35,115.0,47.0,68.0,8.0,0.0696
2013-08-16,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,28,2,5,56,137,81,59.12,147.0,59.0,88.0,-10.0,-0.068
2013-08-16,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,8,2,5,16,39,23,58.97,35.0,15.0,20.0,4.0,0.1143
2015-08-16,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,26,2,5,52,127,75,59.06,141.0,57.0,84.0,-14.0,-0.0993
2015-08-16,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,10,2,5,20,49,29,59.18,52.0,21.0,31.0,-3.0,-0.0577
2013-08-20,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,16,2,5,32,78,46,58.97,82.0,33.0,49.0,-4.0,-0.0488
2013-08-20,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,7,2,5,14,34,20,58.82,38.0,15.0,23.0,-4.0,-0.1053
2015-08-20,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,2,5,26,64,38,59.38,67.0,27.0,40.0,-3.0,-0.0448
2015-08-20,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,9,2,5,18,44,26,59.09,40.0,17.0,23.0,4.0,0.1
2013-08-24,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,1,2,5,2,5,3,60.0,5.0,2.0,3.0,0.0,0.0
2013-08-24,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,2,2,5,4,10,6,60.0,10.0,4.0,6.0,0.0,0.0
2015-08-24,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,1,2,5,2,5,3,60.0,5.0,2.0,3.0,0.0,0.0
2015-08-24,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,1,2,5,2,5,3,60.0,4.0,2.0,2.0,1.0,0.25
2013-08-25,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,25,2,5,50,123,73,59.35,116.0,48.0,68.0,7.0,0.0603
2013-08-25,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,2,2,5,4,10,6,60.0,11.0,4.0,7.0,-1.0,-0.0909
2015-08-25,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,27,2,5,54,132,78,59.09,137.0,56.0,81.0,-5.0,-0.0365
2015-08-25,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Tires and Tubes,3,2,5,6,15,9,60.0,16.0,6.0,10.0,-1.0,-0.0625
2013-10-23,2013-10,2013,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Tires and Tubes,4,2,5,8,20,12,60.0,22.0,9.0,13.0,-2.0,-0.0909
2015-10-23,2015-10,2015,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Tires and Tubes,3,2,5,6,15,9,60.0,16.0,6.0,10.0,-1.0,-0.0625
2013-11-10,2013-11,2013,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Tires and Tubes,18,2,5,36,88,52,59.09,89.0,36.0,53.0,-1.0,-0.0112
2015-11-10,2015-11,2015,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Tires and Tubes,15,2,5,30,74,44,59.46,75.0,30.0,45.0,-1.0,-0.0133
2013-11-20,2013-11,2013,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Tires and Tubes,4,2,5,8,20,12,60.0,19.0,8.0,11.0,1.0,0.0526
2013-11-20,2013-11,2013,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Tires and Tubes,11,2,5,22,54,32,59.26,59.0,24.0,35.0,-5.0,-0.0847
2015-11-20,2015-11,2015,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Tires and Tubes,5,2,5,10,25,15,60.0,27.0,11.0,16.0,-2.0,-0.0741
2015-11-20,2015-11,2015,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Tires and Tubes,11,2,5,22,54,32,59.26,58.0,23.0,35.0,-4.0,-0.069
2014-01-02,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,4,2,5,8,20,12,60.0,21.0,8.0,13.0,-1.0,-0.0476
2016-01-02,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,4,2,5,8,20,12,60.0,22.0,9.0,13.0,-2.0,-0.0909
2014-01-05,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,9,2,5,18,44,26,59.09,48.0,19.0,29.0,-4.0,-0.0833
2014-01-05,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,10,2,5,20,49,29,59.18,53.0,21.0,32.0,-4.0,-0.0755
2016-01-05,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,6,2,5,12,29,17,58.62,31.0,13.0,18.0,-2.0,-0.0645
2016-01-05,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,7,2,5,14,34,20,58.82,35.0,14.0,21.0,-1.0,-0.0286
2014-01-18,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,2,5,26,64,38,59.38,63.0,26.0,37.0,1.0,0.0159
2016-01-18,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,2,5,26,64,38,59.38,65.0,26.0,39.0,-1.0,-0.0154
2014-02-06,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,12,2,5,24,59,35,59.32,60.0,24.0,36.0,-1.0,-0.0167
2014-02-06,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,14,2,5,28,69,41,59.42,74.0,30.0,44.0,-5.0,-0.0676
2016-02-06,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,11,2,5,22,54,32,59.26,51.0,21.0,30.0,3.0,0.0588
2016-02-06,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,16,2,5,32,78,46,58.97,75.0,31.0,44.0,3.0,0.04
2014-02-15,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,6,2,5,12,29,17,58.62,29.0,12.0,17.0,0.0,0.0
2016-02-15,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Tires and Tubes,8,2,5,16,39,23,58.97,44.0,17.0,27.0,-5.0,-0.1136
2014-03-07,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,14,2,5,28,69,41,59.42,69.0,28.0,41.0,0.0,0.0
2014-03-07,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,28,2,5,56,137,81,59.12,125.0,52.0,73.0,12.0,0.096
2016-03-07,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,12,2,5,24,59,35,59.32,61.0,25.0,36.0,-2.0,-0.0328
2016-03-07,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,26,2,5,52,127,75,59.06,131.0,53.0,78.0,-4.0,-0.0305
2014-03-12,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,12,2,5,24,59,35,59.32,64.0,26.0,38.0,-5.0,-0.0781
2016-03-12,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,2,5,26,64,38,59.38,69.0,28.0,41.0,-5.0,-0.0725
2014-03-18,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,14,2,5,28,69,41,59.42,65.0,27.0,38.0,4.0,0.0615
2016-03-18,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,2,5,26,64,38,59.38,57.0,24.0,33.0,7.0,0.1228
2014-03-24,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,1,2,5,2,5,3,60.0,5.0,2.0,3.0,0.0,0.0
2016-03-24,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Tires and Tubes,1,2,5,2,5,3,60.0,5.0,2.0,3.0,0.0,0.0
2014-04-09,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,29,2,5,58,142,84,59.15,130.0,54.0,76.0,12.0,0.0923
2014-04-09,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,22,2,5,44,108,64,59.26,121.0,48.0,73.0,-13.0,-0.1074
2014-04-09,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,21,2,5,42,103,61,59.22,114.0,45.0,69.0,-11.0,-0.0965
2016-04-09,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,26,2,5,52,127,75,59.06,134.0,54.0,80.0,-7.0,-0.0522
2016-04-09,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,20,2,5,40,98,58,59.18,88.0,37.0,51.0,10.0,0.1136
2016-04-09,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Tires and Tubes,21,2,5,42,103,61,59.22,96.0,40.0,56.0,7.0,0.0729
2014-05-02,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,27,2,5,54,132,78,59.09,126.0,52.0,74.0,6.0,0.0476
2014-05-02,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,12,2,5,24,59,35,59.32,53.0,22.0,31.0,6.0,0.1132
2016-05-02,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,25,2,5,50,123,73,59.35,133.0,53.0,80.0,-10.0,-0.0752
2016-05-02,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,11,2,5,22,54,32,59.26,49.0,20.0,29.0,5.0,0.102
2014-05-08,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,3,2,5,6,15,9,60.0,14.0,6.0,8.0,1.0,0.0714
2014-05-08,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,13,2,5,26,64,38,59.38,61.0,25.0,36.0,3.0,0.0492
2016-05-08,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,3,2,5,6,15,9,60.0,14.0,6.0,8.0,1.0,0.0714
2016-05-08,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,11,2,5,22,54,32,59.26,51.0,21.0,30.0,3.0,0.0588
2014-05-30,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,25,2,5,50,123,73,59.35,137.0,55.0,82.0,-14.0,-0.1022
2014-05-30,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,11,2,5,22,54,32,59.26,60.0,24.0,36.0,-6.0,-0.1
2016-05-30,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,24,2,5,48,118,70,59.32,121.0,49.0,72.0,-3.0,-0.0248
2016-05-30,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Tires and Tubes,12,2,5,24,59,35,59.32,54.0,22.0,32.0,5.0,0.0926
2014-06-21,2014-06,2014,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Tires and Tubes,27,2,5,54,132,78,59.09,139.0,56.0,83.0,-7.0,-0.0504
2014-06-21,2014-06,2014,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Tires and Tubes,15,2,5,30,74,44,59.46,82.0,33.0,49.0,-8.0,-0.0976
2016-06-21,2016-06,2016,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Tires and Tubes,24,2,5,48,118,70,59.32,132.0,53.0,79.0,-14.0,-0.1061
2016-06-21,2016-06,2016,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Tires and Tubes,12,2,5,24,59,35,59.32,61.0,25.0,36.0,-2.0,-0.0328
